id,text,length,author
419,"They might need Corbyn. Turnbull is taking the centre ground, so the ALP will have to move to the left and a tired old ex-communist might match their job description.",30,InfinityAndBeyond
420,"Let me guess. You have no science background, but you believe what they are telling you about climate change 100%. You have 0% doubt that they may be exaggerating. ",30,InfinityAndBeyond
421,"By your own words, you are following the view of the crowd of scientists. You are going with the pack. On what basis do you know that the smaller group of scientists are wrong?",34,InfinityAndBeyond
422,"My take is that he is feeling the victory in 2016 has slipped through his fingers. He would have to be wondering why he went so hard to get Abbott out, without thinking of the consequences of Turnbull taking over. How could he be so dumb. That must hurt him and all the rusted on ALP faithful. A failure of strategy.",61,InfinityAndBeyond
423,"You are wrong, the entire Left are anti Christianity and Judaism and all out for Islam. Which is ironic given the difference in values, the subjugation of women, no separation of church and state, no fair trial, no rule of law, anti gays, forced genital mutilation, and violence to non-believers. ",51,InfinityAndBeyond
424,"It is not a ALP vs Lib thing, both are to blame for not having the right policies in Australia and both blindly following globalisation, but following globalisation for different reasons. The end result is the same. ",38,InfinityAndBeyond
425,Soon accountants and lawyers will all be done offshore. And work like nurses and doctors will be done here by 457 visas. There will be no jobs for Australians. ,30,InfinityAndBeyond
426,"Is he going to abide by the overwhelming public support of Malcolm as the desired PM, or is he going to try to go against the publics wishes and be obstinate?",31,InfinityAndBeyond
427,Syrians should be accommodated in their region. Their neighbours need to step up to the plate and offer positions to them. They have a duty of care to take in Syrians. ,32,InfinityAndBeyond
428,No no no. I have been saying on Guardian for at least 12 months that Abbott should stand aside for Turnbull. Turnbull was always the people's choice. Unfortunately it had to come to a vote.,35,InfinityAndBeyond
429,"Labor need to come up with the policy, they need to cost it, and the next bit is where Labor and Greens spectacularly fail, they need to work out where the money comes from. ",35,InfinityAndBeyond
430,"What many people don't realise, is that Turnbull has taken much of the middle ground that Shorten had left vacant due to still not having any policies. The middle ground was there for the taking.  ",37,InfinityAndBeyond
431,"But now Shorten is being wedged from all sides. Turnbull taking more of the centre, the Greens taking more of the left, and PUP and the other independents already positioning where they stand on policies. ",36,InfinityAndBeyond
432,"When Shorten eventually tries to come up with some policies, he will find the policies have already be taken by other parties. The ALP will go into the election still not standing for anything, and any policies they dream up to make a point of difference will be unpopular.",49,InfinityAndBeyond
433,"Now Shorten is not only without any policies, he is without an election strategy. Reminds me of that tag line ""In space no one can hear you scream"" Must be about Shorten in his policy vacuum.",36,InfinityAndBeyond
434,The ferals don't believe in democracy at all. They routinely try to prevent the will of the majority. You have to look no further than the feral rent a crowd from Socialist Alternative to see the last thing they want is the will of the people. ,47,InfinityAndBeyond
435,"Look no further than the Border Protection reforms that were wanted by the majority of the population, but ferals and other misguided bleeding hearts do everything they can to override the will of the people. I am just glad we have had immigration ministers that have had the balls to stand up for the will of the people.",58,InfinityAndBeyond
436,"You are confusing that with the people wanting the government to borrow lots of money to subsidise windmills and other expensive and wasteful green schemes, and wanting lots more asylum seekers that will never get jobs and need to be supported, all for the younger generation to pay off.",49,InfinityAndBeyond
