id,text,length,author
938,"I just read what Westbrook stand for. You seem to stand for half of those things too. Eg picketing funerals of military people , ieds are good, leave Iraq etc.",30,Moon007
939,"First there has to be an incident. Can you think of an incident? In the last 10 years, what deaths have Christians carried out in the name of Christianity?  ",31,Moon007
940,However I have not heard 99% of Muslims speak out and denounce ISIS. In fact I think I have only heard 1 or 2. That can only make me think that silence is tacit approval?,35,Moon007
941,"When a kid is in a family that fills his head with hate and exposes him to murder, has him smiling and holding a head, I say it is very likely the kid has already been radicalised.  ",39,Moon007
942,"When you bring such a child to Australia who is probably radicalised, I think there is an extremely high risk of him caring out violent or terrorist acts anytime from early teens.  ",34,Moon007
943,These children need to be removed from the family and closely watched and counselled as these children are prime candidates to become terrorists in Australia. They have been desensitised from a very young age.,34,Moon007
944,"I didn't say it was solely ALP, I don't think that at all. It is interesting that the article said the worst years for it happen to be ALP years. ",31,Moon007
945,"But I only saw 1 lefty acknowledge the ALP do it too. That is a big part of the problem, too many people see the problems as solely because the other side is in government, and if only they could get their side in, everything would be fixed. So we flip from one party in government to the other every 1, 2, or 3 terms. ",66,Moon007
946,"Typical Leftie, as you are so focused on starring at the LNP believing they are the only ones who do you harm, that the ALP do it right under your nose time and time again but you never pick up on it. You never drop your stare. As this article pointed out the greatest inequality occurred in ALP years. I am not saying it hasn't happened in LNP years, but I am objective enoigh to see both of them doing it, you are not.",84,Moon007
947,"He then brought in the wages accord, which meant pay rises were linked to productivity increases, which meant your only share in increased productivity was your labour component and all the increased profit from the productivity increase went to the company and its high income earners.",46,Moon007
948,"So you are on the bandwagon that they became jihadis because we ""didn't welcome them enough"" that it is all our fault. That is fairy land thinking. It is not my fault! ",33,Moon007
949,"Just look at that doctor who has joined them, he was popular, socially very involved and by all accounts a bit of a pants man. But he is over there. Did we not welcome him enough? What tripe!",38,Moon007
