id,text,length,author
635,"A few people think that climate change should be the only issue confronting health, transport, education, tiddlywinks and the production of widgets blah blah, but most of us are more sensible.  ",31,TheJediMaster
636,"We've just given a bunch of money to some UN fund that Obama loves - they can handle to allocation of funds to third world countries. I hope our foreign aid goes on real projects like building schools, hospitals, housing etc.  ",41,TheJediMaster
637,Anyone linking the appointment of Lomborg to this UWA body and our climate change policies has failed to read past the headlines. Thinking outside the square only works for people who've realised there's a square. Clearly many haven't.,38,TheJediMaster
638,Don't you ever do your own research ? That research was in part based on current IEA stats. Why don't you go to the IEA website and tell us the share of solar and wind today to global energy supply.  ,40,TheJediMaster
639,"Do you know the number ? Give you a hint, it fits on one hand. Actually one finger. How are you planning to increase it 100 times in 25 years by 2040 ?",33,TheJediMaster
640,The Australian Consensus Centre is designed to take a methodology of cost-benefit analysis to look at a whole range of Australian and global development challenges over the next 15 number of years to try and to work out where as a society we will get the best value for every dollar we invest. ,53,TheJediMaster
641,Is it possible the reason that so many lefties are carrying on about the Lomborg appointment is because of the successful direct action / ERF auctions announced during the week ?,31,TheJediMaster
642,"They've done everything they can to stop thoughts and ideas being shared. Even in the interests of then tearing those ideas down with their own brand of ""progressive"" logic. Pardon the pun again.  ",33,TheJediMaster
643,"If the lecturers and students can't distinguish between the issue of climate change and foreign aid, then there's isn't much hope for either group. Perhaps they need a better education.  ",30,TheJediMaster
644,"UWA has become a laughing stock. Laugh at the lecturers, who don't like ideas they don't understand. Laugh at the students, for whom education seems to be about learning nothing. And laugh at the VC, who crumbled under the pressure of the CC zealots. ",44,TheJediMaster
645,"You have to remember Marg, that the rich subsidise the poor to the tune of tens of billions annually. I was asking GMCB how he claimed the needy are being shafted - when the beneficiaries of this policy are the needy ! ",42,TheJediMaster
646,"Level of disagreement you reckon - well then Lomborg deserves a citation or two. Perhaps you could provide examples where citations are sought for dissenting views, lol. Sounds like you can order them online anyway.  ",35,TheJediMaster
647,And that's the point - Lomborg is there to form views on foreign aid. Yet his views on climate change - perfectly normal views - got all these lazy lecturers all excited. ,32,TheJediMaster
648,"Good result for Australia. Certainty for the industry, a win for the environment and a victory for both sides of parliament working together. There is hope yet for better government.",30,TheJediMaster
